,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
48758,aa20064eef8808d62ed9ac5286ec0796,20c0da17ef6a3f47bdd0fe12cca32300,delivered,2017-04-06 22:09:46,2017-04-06 22:22:34,2017-04-07 13:22:42,2017-04-13 04:46:32,2017-05-12 00:00:00,d83391dee674f4df74b3e72e31774030,5.0,,,2017-04-20 00:00:00,2017-04-23 11:14:56
49112,c5334d330e36d2a810a7a13c72e135ee,394c66f853de6f122620585a7b14bb91,delivered,2018-02-23 08:38:47,2018-02-23 09:20:21,2018-02-27 16:55:50,2018-03-02 19:48:41,2018-03-09 00:00:00,7eeb2cbff212e6c311994d274bc1a149,5.0,,"Entrega rápida, bom produto. Conforme anúncio",2018-03-03 00:00:00,2018-03-06 12:41:39
49113,c5334d330e36d2a810a7a13c72e135ee,394c66f853de6f122620585a7b14bb91,delivered,2018-02-23 08:38:47,2018-02-23 09:20:21,2018-02-27 16:55:50,2018-03-02 19:48:41,2018-03-09 00:00:00,2afe63a67dfd99b3038f568fb47ee761,5.0,,"Muito bom, produto conforme anunciado, entrega antes do prazo.",2018-03-03 00:00:00,2018-03-04 22:56:47
49266,ea147e73648571e7ae04cfc2ba96aa35,10446123eb88ee10a2ae901135bf2b9f,delivered,2018-02-23 20:32:42,2018-02-27 04:31:14,2018-02-27 18:29:51,2018-03-12 23:05:41,2018-03-19 00:00:00,2227585f3f8888df1be110ec411ddca4,4.0,,,2018-03-13 00:00:00,2018-03-14 02:34:28
49267,ea147e73648571e7ae04cfc2ba96aa35,10446123eb88ee10a2ae901135bf2b9f,delivered,2018-02-23 20:32:42,2018-02-27 04:31:14,2018-02-27 18:29:51,2018-03-12 23:05:41,2018-03-19 00:00:00,b0f9a0e44435051de426b180a630a0b4,5.0,,,2018-03-07 00:00:00,2018-03-07 23:02:13
49431,9e47bdda0d32604c18e587c151278314,d3354d1f295e9ecf63bbfce94dec214f,delivered,2018-07-21 21:41:25,2018-07-21 22:25:11,2018-07-23 14:22:00,2018-07-26 17:51:05,2018-08-08 00:00:00,d317e697be115d10adfe8144083a5eb0,5.0,,,2018-07-27 00:00:00,2018-07-29 22:28:23
49432,9e47bdda0d32604c18e587c151278314,d3354d1f295e9ecf63bbfce94dec214f,delivered,2018-07-21 21:41:25,2018-07-21 22:25:11,2018-07-23 14:22:00,2018-07-26 17:51:05,2018-08-08 00:00:00,bee3c76b6017ec9deaeef78bd5dbef21,5.0,,,2018-07-27 00:00:00,2018-07-29 22:27:54
49588,3df55fc07ff463109ce0422439693aee,795053583923996fa8e06ebf88981274,delivered,2017-09-03 22:36:56,2017-09-04 02:31:39,2017-09-04 21:50:02,2017-09-06 17:19:05,2017-09-27 00:00:00,6544224adabe97a933c13b87d5ed1216,4.0,,,2017-09-12 00:00:00,2017-09-12 22:12:51
49589,3df55fc07ff463109ce0422439693aee,795053583923996fa8e06ebf88981274,delivered,2017-09-03 22:36:56,2017-09-04 02:31:39,2017-09-04 21:50:02,2017-09-06 17:19:05,2017-09-27 00:00:00,f7f2ecab5ccd99cd5e2a7d8eab6d25e9,1.0,,Recebi apenas um item desse pedido. Recebimento incompleto. ,2017-09-07 00:00:00,2017-09-08 02:19:11
49634,23a2d8b0357730d4f9c50aa48773e9e9,96a603e45ac0094d6328d8856d9ff833,delivered,2018-03-18 14:49:40,2018-03-18 15:08:04,2018-03-23 00:56:49,2018-04-05 20:22:14,2018-04-06 00:00:00,873a5bc219517a3b5cde7782127cd823,5.0,,,2018-04-06 00:00:00,2018-04-07 11:25:14
49635,23a2d8b0357730d4f9c50aa48773e9e9,96a603e45ac0094d6328d8856d9ff833,delivered,2018-03-18 14:49:40,2018-03-18 15:08:04,2018-03-23 00:56:49,2018-04-05 20:22:14,2018-04-06 00:00:00,29d02d3bf25077ca7e448c746bc85ec4,5.0,,,2018-03-22 00:00:00,2018-03-23 01:26:53
49810,f707ff2a9514dce20b267136b60af042,d1774572040fe4b9081e1abcc26f0783,delivered,2018-07-04 01:20:01,2018-07-05 16:33:26,2018-07-05 14:51:00,2018-07-06 19:19:44,2018-07-19 00:00:00,62e707cd3907d8766accf92b716e9edb,4.0,,,2018-07-07 00:00:00,2018-07-09 22:58:50
49811,f707ff2a9514dce20b267136b60af042,d1774572040fe4b9081e1abcc26f0783,delivered,2018-07-04 01:20:01,2018-07-05 16:33:26,2018-07-05 14:51:00,2018-07-06 19:19:44,2018-07-19 00:00:00,dc4744d42039931c560913a239cbcb73,4.0,Bom,,2018-07-07 00:00:00,2018-07-07 22:33:21
49827,e9e7ebde60b33ca371a24f94a52fb499,9fdebfae1dab5716f638f0a569588542,delivered,2018-04-17 14:54:03,2018-04-19 19:31:11,2018-04-25 10:34:00,2018-04-26 19:18:32,2018-05-04 00:00:00,047022911f329ff440b51d8303c06c4a,5.0,,,2018-04-27 00:00:00,2018-04-27 22:48:08
49828,e9e7ebde60b33ca371a24f94a52fb499,9fdebfae1dab5716f638f0a569588542,delivered,2018-04-17 14:54:03,2018-04-19 19:31:11,2018-04-25 10:34:00,2018-04-26 19:18:32,2018-05-04 00:00:00,b016b10180b37b6c252930d13a6687bf,5.0,,,2018-05-11 00:00:00,2018-05-11 04:26:53
49869,ab71e5dff0ed652f1559e1860391bd22,bc26872a97ecb20a76f5583ba731e553,delivered,2018-02-22 15:17:40,2018-02-22 15:35:37,2018-02-27 22:16:40,2018-03-22 16:27:35,2018-03-15 00:00:00,c5f404138d9568bebb5dde204d15b25f,3.0,,,2018-03-06 00:00:00,2018-03-07 12:32:38
49870,ab71e5dff0ed652f1559e1860391bd22,bc26872a97ecb20a76f5583ba731e553,delivered,2018-02-22 15:17:40,2018-02-22 15:35:37,2018-02-27 22:16:40,2018-03-22 16:27:35,2018-03-15 00:00:00,6902c7530ba05c8f2927697108f42732,1.0,,"Estou aguardando a encomenda. 
Recebi o aviso de dificuldade na entrega, mas ninguém entrou em contato para dizer o q realmente aconteceu. ",2018-03-17 00:00:00,2018-03-17 19:39:26
49971,36783db8698edf3ba7585d93b5a1c4bf,87cb7c251cf447f098601c8469b7c843,delivered,2018-03-12 08:31:33,2018-03-13 04:30:31,2018-03-13 20:08:49,2018-04-03 00:22:50,2018-04-12 00:00:00,10398bad17ab17c451c39a0b2c47464c,5.0,,,2018-04-04 00:00:00,2018-04-09 00:00:43
49972,36783db8698edf3ba7585d93b5a1c4bf,87cb7c251cf447f098601c8469b7c843,delivered,2018-03-12 08:31:33,2018-03-13 04:30:31,2018-03-13 20:08:49,2018-04-03 00:22:50,2018-04-12 00:00:00,bee62df4971660d173dc75562129886e,4.0,,,2018-04-04 00:00:00,2018-04-09 00:02:05
50981,d22f0b06e1519065d7eddb2ba6b79b63,3c3335d4c88928de4ec0f90fae9d1507,delivered,2017-11-23 22:44:09,2017-11-23 22:54:33,2017-11-24 22:03:51,2017-12-19 18:54:39,2017-12-15 00:00:00,0ad57b9e68d4d34814464772b6de54fe,1.0,,,2017-12-17 00:00:00,2017-12-18 04:22:36
50982,d22f0b06e1519065d7eddb2ba6b79b63,3c3335d4c88928de4ec0f90fae9d1507,delivered,2017-11-23 22:44:09,2017-11-23 22:54:33,2017-11-24 22:03:51,2017-12-19 18:54:39,2017-12-15 00:00:00,5f9f0747bde2127b2ba70b7a24efaefd,1.0,,,2017-12-17 00:00:00,2017-12-18 04:23:18
51038,7f9089a3fbe75385f39d5924c2928352,a32651c931981f0d158f31382ebe69aa,delivered,2017-11-26 18:33:35,2017-11-26 18:53:49,2017-11-29 15:33:13,2017-12-05 01:34:59,2017-12-29 00:00:00,f56e0a08e5f3df2afdc49b16eb4393db,5.0,,,2017-12-06 00:00:00,2017-12-06 09:53:56
51039,7f9089a3fbe75385f39d5924c2928352,a32651c931981f0d158f31382ebe69aa,delivered,2017-11-26 18:33:35,2017-11-26 18:53:49,2017-11-29 15:33:13,2017-12-05 01:34:59,2017-12-29 00:00:00,c76d214753231e86d69154aca0bdfdda,5.0,,,2017-12-13 00:00:00,2017-12-13 16:56:06
51256,2002ea16e75277eaa0b5d78632048540,de0aef172ea9ed32450b0269c90e26b6,delivered,2017-07-22 22:19:02,2017-07-22 22:30:10,2017-07-28 18:17:44,2017-07-31 12:33:06,2017-08-04 00:00:00,c5976a5a98e854fb23d7e03c6754ae60,5.0,,,2017-08-08 00:00:00,2017-08-10 11:11:29
51257,2002ea16e75277eaa0b5d78632048540,de0aef172ea9ed32450b0269c90e26b6,delivered,2017-07-22 22:19:02,2017-07-22 22:30:10,2017-07-28 18:17:44,2017-07-31 12:33:06,2017-08-04 00:00:00,333d2974ee8afc60e0c501f21ed34b4c,4.0,,,2017-08-01 00:00:00,2017-08-03 20:51:59
51279,b6e5aa946acc4e29e7069510f28a0bce,6630c34d7fef13e0ec591d96f6c24362,delivered,2017-01-15 17:58:42,2017-01-17 03:21:45,2017-01-20 10:49:26,2017-01-28 07:58:59,2017-03-01 00:00:00,948a6406a9e50a798f9e3c5b3dfced86,5.0,,,2017-01-27 00:00:00,2017-01-27 23:51:32
51280,b6e5aa946acc4e29e7069510f28a0bce,6630c34d7fef13e0ec591d96f6c24362,delivered,2017-01-15 17:58:42,2017-01-17 03:21:45,2017-01-20 10:49:26,2017-01-28 07:58:59,2017-03-01 00:00:00,8600c6c8b100296750e056f4d4f04f08,5.0,,,2017-01-29 00:00:00,2017-01-29 23:23:17
51373,964d7960d6a2fad0dbe19f9365bfac2d,bcedc39b5161851e34292ddb63cee414,delivered,2018-07-24 09:46:25,2018-07-24 11:24:22,2018-07-24 14:55:00,2018-07-27 18:36:39,2018-08-07 00:00:00,e7fe983abe23c4a31196a9f48576e1da,4.0,,,2018-07-28 00:00:00,2018-07-29 17:19:06
51374,964d7960d6a2fad0dbe19f9365bfac2d,bcedc39b5161851e34292ddb63cee414,delivered,2018-07-24 09:46:25,2018-07-24 11:24:22,2018-07-24 14:55:00,2018-07-27 18:36:39,2018-08-07 00:00:00,d874293068e4b9c28021c43a01f45afb,4.0,,,2018-07-28 00:00:00,2018-07-29 19:45:57
51469,95efc26128229ac33bfc67d4fce8fa28,0910359fc88a7c2610a39c0d417bd2a0,delivered,2017-08-14 20:46:10,2017-08-14 21:30:14,2017-08-16 17:34:03,2017-08-29 16:29:52,2017-09-28 00:00:00,3c2cb00748904de8d82a85bdca2c5ba0,5.0,,Chegou antes do prazo. Tudo certinho e muito bem embalado apesar de ser uma peça pequena tiveram todos cuidado pra chegar ao destinatário. PARABÉNS.,2017-08-29 00:00:00,2017-08-30 10:07:44
51470,95efc26128229ac33bfc67d4fce8fa28,0910359fc88a7c2610a39c0d417bd2a0,delivered,2017-08-14 20:46:10,2017-08-14 21:30:14,2017-08-16 17:34:03,2017-08-29 16:29:52,2017-09-28 00:00:00,f44e22203e35c5ebeef4c6f18004698f,5.0,,Chegou tudo certinho. Pode comprar sem medo.,2017-08-30 00:00:00,2017-08-30 22:03:41
51471,b19169c7cb8391fb8561e094d61c531a,620732fed5579e0bdfdddee02aad4c54,delivered,2016-10-10 15:49:59,2016-10-10 16:02:54,2016-10-21 18:22:31,2016-10-28 14:43:41,2016-12-02 00:00:00,f24e1946d658c13928818f1a73b6d899,5.0,,"Excelente produto.
Obrigada",2016-10-27 00:00:00,2016-10-28 12:21:53
51472,b19169c7cb8391fb8561e094d61c531a,620732fed5579e0bdfdddee02aad4c54,delivered,2016-10-10 15:49:59,2016-10-10 16:02:54,2016-10-21 18:22:31,2016-10-28 14:43:41,2016-12-02 00:00:00,87159a093663b2a1bb847dbb84879c41,5.0,,"Excelente produto.
Vendedor nota 1000",2016-10-29 00:00:00,2016-10-31 20:00:13
51682,f86e20fe6ce750c00d7ed08e8c67384f,c4e463ec59a357f2d138554298afadaa,delivered,2017-09-24 09:30:35,2017-09-24 09:45:32,2017-09-27 17:12:32,2017-10-06 20:18:49,2017-11-03 00:00:00,9fc972bcf0b92cd6de83f1fcc4c90dc3,4.0,,Satisfeita ,2017-10-07 00:00:00,2017-10-09 15:54:57
51683,f86e20fe6ce750c00d7ed08e8c67384f,c4e463ec59a357f2d138554298afadaa,delivered,2017-09-24 09:30:35,2017-09-24 09:45:32,2017-09-27 17:12:32,2017-10-06 20:18:49,2017-11-03 00:00:00,32fdac426bf6f97f7cbd250cff7f1ee8,5.0,,Satisfeita ,2017-10-17 00:00:00,2017-10-17 22:49:45
51971,c3ec5c70256966fe8951602e15e63495,5679bf4d0900a0e28ce699536c8c3e43,delivered,2017-02-18 14:36:49,2017-02-18 14:50:12,2017-02-21 13:08:05,2017-02-24 08:14:01,2017-03-22 00:00:00,948654feaf0ba06f55958dc75fe2ac1d,3.0,,,2017-02-25 00:00:00,2017-03-09 00:30:40
51972,c3ec5c70256966fe8951602e15e63495,5679bf4d0900a0e28ce699536c8c3e43,delivered,2017-02-18 14:36:49,2017-02-18 14:50:12,2017-02-21 13:08:05,2017-02-24 08:14:01,2017-03-22 00:00:00,35d1e3a584c89873b94db44d6a212326,3.0,,,2017-02-25 00:00:00,2017-03-09 00:30:12
52038,0749426d1c48fe5943cbdf1316ace0aa,ce16772052d1eedeecdecd1deb3b0ec1,delivered,2018-01-13 13:22:10,2018-01-13 13:33:29,2018-01-15 19:45:04,2018-02-22 02:28:49,2018-02-07 00:00:00,6d9236aeca36f0a36200fdd41e61e28c,1.0,,Pessima entrega demora um século pra entregar ,2018-02-10 00:00:00,2018-02-10 12:48:27
52039,0749426d1c48fe5943cbdf1316ace0aa,ce16772052d1eedeecdecd1deb3b0ec1,delivered,2018-01-13 13:22:10,2018-01-13 13:33:29,2018-01-15 19:45:04,2018-02-22 02:28:49,2018-02-07 00:00:00,1b729a0ff69b1b85e6105a45072cdf9e,1.0,,Um década pra entregar o produto. Horrível a entrega.,2018-02-09 00:00:00,2018-02-10 12:55:50
52196,64f2e9aa85911b6a48e3d11ef05b73c7,8aead9173f1c996b7c2c82b7e484fdaf,delivered,2017-11-25 15:48:04,2017-11-25 15:59:25,2017-11-28 12:48:56,2017-12-08 17:26:55,2018-01-04 00:00:00,34f483bf183f8b73aa2d672913bf2665,5.0,,otimo,2017-12-09 00:00:00,2017-12-11 11:23:54
52197,64f2e9aa85911b6a48e3d11ef05b73c7,8aead9173f1c996b7c2c82b7e484fdaf,delivered,2017-11-25 15:48:04,2017-11-25 15:59:25,2017-11-28 12:48:56,2017-12-08 17:26:55,2018-01-04 00:00:00,d4d5f3dcd2130a28d547b0ec78b2a707,5.0,,otimo,2017-12-09 00:00:00,2017-12-11 11:24:20
52332,171c9f9a5667b0bea55d8b78c27bc5bd,522d542f869e1cd1db0df769db11b761,delivered,2017-07-18 09:57:34,2017-07-18 10:05:34,2017-07-24 17:33:16,2017-08-03 18:24:14,2017-08-09 00:00:00,e66678cd6fa7d290355ae47145eea32e,5.0,,,2017-08-04 00:00:00,2017-09-03 18:32:12
52333,171c9f9a5667b0bea55d8b78c27bc5bd,522d542f869e1cd1db0df769db11b761,delivered,2017-07-18 09:57:34,2017-07-18 10:05:34,2017-07-24 17:33:16,2017-08-03 18:24:14,2017-08-09 00:00:00,6793075d99f06d9d168e24e0d92822b7,1.0,,,2017-08-12 00:00:00,2017-08-14 03:27:57
52522,aef2bc3845eb581cecce74b769d46c6a,48d6a6909a9bd0b2128ea79630e52d13,delivered,2017-09-22 17:41:49,2017-09-22 22:50:12,2017-10-02 19:57:42,2017-10-13 14:33:15,2017-10-16 00:00:00,2cf92abf05f63249a25a792db08a1514,5.0,,,2017-10-11 00:00:00,2017-10-16 14:45:01
52523,aef2bc3845eb581cecce74b769d46c6a,48d6a6909a9bd0b2128ea79630e52d13,delivered,2017-09-22 17:41:49,2017-09-22 22:50:12,2017-10-02 19:57:42,2017-10-13 14:33:15,2017-10-16 00:00:00,c8c68ea9f27fc36be3d6b8a9e55bd294,4.0,,,2017-10-14 00:00:00,2017-10-16 14:44:35
52559,52d95b0538fecb3014db141985d65d64,1ea574a394e7eddb9ef7ea5b56455181,delivered,2017-05-22 22:21:32,2017-05-22 22:30:21,2017-05-23 15:25:11,2017-05-30 10:04:04,2017-06-28 00:00:00,4f01834baa95e8393c109248cc1fdcf9,4.0,,,2017-05-31 00:00:00,2017-06-01 01:06:27
52560,52d95b0538fecb3014db141985d65d64,1ea574a394e7eddb9ef7ea5b56455181,delivered,2017-05-22 22:21:32,2017-05-22 22:30:21,2017-05-23 15:25:11,2017-05-30 10:04:04,2017-06-28 00:00:00,87907dcffd28bd5bfad86965165460b9,4.0,,,2017-05-27 00:00:00,2017-05-30 13:52:12
52565,94153bbf95f273c5b6c342d2acc6d017,05838d97b4a3948e120c9fb440374691,delivered,2017-07-10 12:19:09,2017-07-10 12:30:16,2017-07-12 18:09:04,2017-07-26 00:39:30,2017-08-04 00:00:00,1ef17c31c6a710e3cee7853fb387dcc3,5.0,,Muito bom os produtos e foi entregs bem antes do prazo ,2017-07-26 00:00:00,2017-07-27 03:34:07
52566,94153bbf95f273c5b6c342d2acc6d017,05838d97b4a3948e120c9fb440374691,delivered,2017-07-10 12:19:09,2017-07-10 12:30:16,2017-07-12 18:09:04,2017-07-26 00:39:30,2017-08-04 00:00:00,5660d7a94ecc8e9cbe8945bcfb06e764,5.0,,Muito bom os produtos e foi entregs bem antes do prazo ,2017-07-27 00:00:00,2017-07-27 10:22:47
52820,bb3b63f8a09bf476fd524c44fb767a31,960f251d702793f91105c34c974387d3,delivered,2017-12-19 18:12:04,2017-12-20 06:56:44,2017-12-20 18:20:08,2017-12-28 14:42:04,2018-01-17 00:00:00,7691b5c72b027a1bce00a5700d841274,5.0,,,2017-12-29 00:00:00,2017-12-31 17:22:45
52821,bb3b63f8a09bf476fd524c44fb767a31,960f251d702793f91105c34c974387d3,delivered,2017-12-19 18:12:04,2017-12-20 06:56:44,2017-12-20 18:20:08,2017-12-28 14:42:04,2018-01-17 00:00:00,1442a23fe4555fda0f7c7eb7ba5ae3b1,5.0,,,2017-12-28 00:00:00,2017-12-28 18:36:07
52895,f83c07d038cf7ce0132a5797f823e4fe,9747f14dc2360f54c41b7b64b93f635d,delivered,2017-11-04 14:02:54,2017-11-04 14:10:38,2017-11-09 17:53:20,2017-12-07 14:53:14,2017-12-07 00:00:00,260ee32afa3b7b9ed9bc283449dfab75,1.0,,"nao posso avaliar, sem ter recebido ",2017-12-01 00:00:00,2017-12-05 23:18:43
52896,f83c07d038cf7ce0132a5797f823e4fe,9747f14dc2360f54c41b7b64b93f635d,delivered,2017-11-04 14:02:54,2017-11-04 14:10:38,2017-11-09 17:53:20,2017-12-07 14:53:14,2017-12-07 00:00:00,9b6d1bfcb2684153758d0f72576b1a09,5.0,,,2017-12-08 00:00:00,2017-12-10 23:46:42
52915,9de38c42ea4d33af19aac6c4d6c4b146,90a0c453124d8012f583f1bdbd77576f,delivered,2018-06-12 16:12:29,2018-06-12 16:51:18,2018-06-13 08:22:00,2018-06-19 11:47:24,2018-06-29 00:00:00,a8f9ee4117a3ad781539a116bc507f9d,5.0,Muito Bom,Excelente produto e entrega rápida,2018-06-20 00:00:00,2018-06-20 15:43:14
52916,9de38c42ea4d33af19aac6c4d6c4b146,90a0c453124d8012f583f1bdbd77576f,delivered,2018-06-12 16:12:29,2018-06-12 16:51:18,2018-06-13 08:22:00,2018-06-19 11:47:24,2018-06-29 00:00:00,3ec00172fbdac20fb385122dfc49f942,5.0,Muito bom ,,2018-06-20 00:00:00,2018-06-21 02:29:55
53572,fc3d87913825143fa41c48e40267c47a,257a6b66d3f2d3d5512de0b7ca852fb9,delivered,2018-01-31 14:00:36,2018-01-31 14:15:23,2018-01-31 22:59:52,2018-02-05 23:09:14,2018-02-23 00:00:00,668f6174de19065eff87c66b58c5f213,4.0,,"Comprei 2 itens da mesma loja, recebi apenas 1 e foi cobrado 2 fretes",2018-02-06 00:00:00,2018-02-14 16:49:53
53573,fc3d87913825143fa41c48e40267c47a,257a6b66d3f2d3d5512de0b7ca852fb9,delivered,2018-01-31 14:00:36,2018-01-31 14:15:23,2018-01-31 22:59:52,2018-02-05 23:09:14,2018-02-23 00:00:00,de40ba8436ccad47adf4dcb73aaa5463,3.0,,"Foi entregue antes no prazo, mas comprei 2 produtos da mesma distribuidora, cobraram 2 fretes e entregaram em dias diferentes.",2018-02-16 00:00:00,2018-02-19 16:14:53
53754,70c77e51e0f179d75a64a614135afb6a,f5c36ac199073a62861ebda86e8cc725,delivered,2017-07-13 21:03:44,2017-07-15 03:34:37,2017-07-25 19:35:45,2017-08-25 19:41:53,2017-08-14 00:00:00,8a020b6a9a58ad99616b28dd36581106,3.0,,,2017-08-18 00:00:00,2017-08-18 14:46:08
53755,70c77e51e0f179d75a64a614135afb6a,f5c36ac199073a62861ebda86e8cc725,delivered,2017-07-13 21:03:44,2017-07-15 03:34:37,2017-07-25 19:35:45,2017-08-25 19:41:53,2017-08-14 00:00:00,4e9a141db068cf6856ce85ce8c3ef682,2.0,,,2017-08-13 00:00:00,2017-08-15 12:44:12
53987,f3ee55bf50ef2f2318599425ef80107d,828a9b9f129a8b103ad146559a75d4c6,delivered,2018-08-17 16:53:17,2018-08-17 17:09:40,2018-08-21 13:57:00,2018-08-28 17:24:48,2018-09-04 00:00:00,dd43a798c9e8baf7b69297bb076c517d,4.0,,,2018-08-29 00:00:00,2018-08-29 21:58:35
53988,f3ee55bf50ef2f2318599425ef80107d,828a9b9f129a8b103ad146559a75d4c6,delivered,2018-08-17 16:53:17,2018-08-17 17:09:40,2018-08-21 13:57:00,2018-08-28 17:24:48,2018-09-04 00:00:00,ffbe7709fa3d61a09d91e826fddb30d5,5.0,,,2018-08-29 00:00:00,2018-08-29 19:09:09
54218,871ea4c791e2d977d094700806eef385,eeed3fa6671024bfde19e218cfc0a263,delivered,2018-02-21 21:33:45,2018-02-21 21:55:35,2018-02-28 23:37:23,2018-03-27 22:32:12,2018-03-20 00:00:00,34e1fc15273c269b6fd0227340a23bc4,1.0,,,2018-03-18 00:00:00,2018-03-27 01:26:54
54219,871ea4c791e2d977d094700806eef385,eeed3fa6671024bfde19e218cfc0a263,delivered,2018-02-21 21:33:45,2018-02-21 21:55:35,2018-02-28 23:37:23,2018-03-27 22:32:12,2018-03-20 00:00:00,b61a27573983d8c2d335fefbd283e533,1.0,,,2018-03-22 00:00:00,2018-03-27 01:25:51
54252,f6089c47bab18faae3d90c64cfb08481,1521c5e9bf82979a6b8794e90692097d,delivered,2017-01-31 16:13:48,2017-01-31 16:25:20,2017-02-02 10:42:44,2017-02-09 15:51:55,2017-03-03 00:00:00,dbcd48d3ff3e8bc81c542ba3e20049cf,5.0,,,2017-02-10 00:00:00,2017-02-14 15:03:41
54253,f6089c47bab18faae3d90c64cfb08481,1521c5e9bf82979a6b8794e90692097d,delivered,2017-01-31 16:13:48,2017-01-31 16:25:20,2017-02-02 10:42:44,2017-02-09 15:51:55,2017-03-03 00:00:00,41488275b8fd909b109668932ab9f347,5.0,,,2017-02-12 00:00:00,2017-02-14 15:04:36
54841,44b7f7a59d7d3d4c6d72380e3af10e80,fb0dd4c7528fd48dde8eafdec4dcfb0b,delivered,2017-07-21 00:45:06,2017-07-21 01:03:28,2017-07-21 16:52:23,2017-07-24 11:38:04,2017-08-03 00:00:00,f3544b47fdfb4bdd2092131d3c403ae9,5.0,,,2017-07-25 00:00:00,2017-07-31 12:47:42
54842,44b7f7a59d7d3d4c6d72380e3af10e80,fb0dd4c7528fd48dde8eafdec4dcfb0b,delivered,2017-07-21 00:45:06,2017-07-21 01:03:28,2017-07-21 16:52:23,2017-07-24 11:38:04,2017-08-03 00:00:00,ac6938290c10c36fd64ed2f21b944399,5.0,,,2017-07-25 00:00:00,2017-07-31 12:47:32
54874,e73eb0a2c088eec6c479d66ac0d910f0,978301ff5164e588507e36368bb211dd,delivered,2018-02-24 10:02:14,2018-02-24 10:15:23,2018-03-01 10:59:03,2018-03-19 19:17:44,2018-03-19 00:00:00,d8a302244615111a0399d88db9916fd2,4.0,,muito bom a compara,2018-03-07 00:00:00,2018-03-10 16:32:27
54875,e73eb0a2c088eec6c479d66ac0d910f0,978301ff5164e588507e36368bb211dd,delivered,2018-02-24 10:02:14,2018-02-24 10:15:23,2018-03-01 10:59:03,2018-03-19 19:17:44,2018-03-19 00:00:00,a46a4abee1cb1ec1cc2470db9ea73de9,4.0,,muito bonito preço regular podia ser mai barato,2018-03-20 00:00:00,2018-03-21 00:12:28
55145,3c40398038e198e9e1636c1116378da8,9032dc74d30c8939efdfc6beb53904d9,delivered,2018-03-14 22:08:40,2018-03-16 03:45:33,2018-03-20 00:16:32,2018-03-28 09:56:53,2018-04-13 00:00:00,93f58f5b658e3b49be2cd83f02a01a9c,5.0,,,2018-03-29 00:00:00,2018-03-29 13:39:28
55146,3c40398038e198e9e1636c1116378da8,9032dc74d30c8939efdfc6beb53904d9,delivered,2018-03-14 22:08:40,2018-03-16 03:45:33,2018-03-20 00:16:32,2018-03-28 09:56:53,2018-04-13 00:00:00,c9a406d3076559e35f713ec82223d39c,4.0,,,2018-03-24 00:00:00,2018-03-24 19:25:48
55237,d028d198f371aec5c0bbcadfc46c943c,96102e6a12a4cc071c0f51102e8feb5e,delivered,2018-07-18 19:52:04,2018-07-18 20:05:17,2018-07-20 12:58:00,2018-07-24 19:44:25,2018-08-09 00:00:00,9e399648150ab8ced0c1f005dc30c22c,5.0,super recomendo,,2018-07-25 00:00:00,2018-07-26 14:24:24
55238,d028d198f371aec5c0bbcadfc46c943c,96102e6a12a4cc071c0f51102e8feb5e,delivered,2018-07-18 19:52:04,2018-07-18 20:05:17,2018-07-20 12:58:00,2018-07-24 19:44:25,2018-08-09 00:00:00,a652d5461dfe27702887c38d372885a3,5.0,,,2018-07-25 00:00:00,2018-07-30 14:35:05
55371,1799b503cd7c2cbd801e75dd72fe3069,60a14730b838cd406e7c100ff14c3449,delivered,2017-05-19 16:02:39,2017-05-20 16:05:24,2017-05-22 17:47:53,2017-05-26 16:26:40,2017-06-08 00:00:00,e78743b6742c4e169e34979c3693069c,5.0,,"Empresa super responsável, que podemos confiar.",2017-05-27 00:00:00,2017-05-29 11:17:51
55372,1799b503cd7c2cbd801e75dd72fe3069,60a14730b838cd406e7c100ff14c3449,delivered,2017-05-19 16:02:39,2017-05-20 16:05:24,2017-05-22 17:47:53,2017-05-26 16:26:40,2017-06-08 00:00:00,c4b941a6cf12a0cafa28dfca15be9492,5.0,,,2017-06-02 00:00:00,2017-06-09 16:52:23
55399,baed56f3eda9223b74c6cf175f05678e,a5efc13305474c8a533b4222cb176d4f,delivered,2018-03-21 15:06:40,2018-03-23 02:15:31,2018-03-23 22:58:43,2018-04-09 15:42:09,2018-05-04 00:00:00,667dd2be07177cdc16741b47c0ca0311,5.0,,,2018-04-05 00:00:00,2018-04-05 20:42:48
55400,baed56f3eda9223b74c6cf175f05678e,a5efc13305474c8a533b4222cb176d4f,delivered,2018-03-21 15:06:40,2018-03-23 02:15:31,2018-03-23 22:58:43,2018-04-09 15:42:09,2018-05-04 00:00:00,8ae90d960cb871f44ebf423568e2985d,5.0,,,2018-04-10 00:00:00,2018-04-10 19:10:35
55644,6540a36b3dd6a4a0922d5f57d493d9d6,4a5ad00d2abdca6e32331bfa18f35b4d,delivered,2018-01-19 18:52:30,2018-01-23 03:39:20,2018-01-31 18:23:48,2018-02-08 19:48:21,2018-02-22 00:00:00,95e06a9d427fbd4c9bbf7bf62ebaa48a,5.0,,,2018-02-09 00:00:00,2018-02-09 22:55:19
